Region Code,Region,Patient Age Band (Years old),Gender,items,patients,net_cost,items_per_patient,cost_per_patient,cost_per_item,obesity_rate,items_yoy_pct,patients_yoy_pct,net_cost_yoy_pct,gender_items_share,share_yoy_pct,share_dulaglutide,share_exenatide,share_insulin_combo,share_liraglutide,share_lixisenatide,share_semaglutide,share_tirzepatide,norm_items,norm_patients,norm_net_cost,norm_items_per_patient,norm_cost_per_patient,norm_cost_per_item,norm_obesity_rate,norm_items_yoy_pct,norm_patients_yoy_pct,norm_net_cost_yoy_pct,norm_gender_items_share,norm_share_yoy_pct,norm_share_dulaglutide,norm_share_exenatide,norm_share_insulin_combo,norm_share_liraglutide,norm_share_lixisenatide,norm_share_semaglutide,norm_share_tirzepatide
Y56,LONDON,50-59,Male,38639,33046,4047505.3,1.1692489257398777,122.48094474369061,104.75181293511736,20.88973,-0.061078185253241546,-0.0900260243297222,-0.04009539159837532,0.451733208628047,-1.5807417842615254e-06,0.5103659818377283,0.009834638595250344,0.0019410470911678309,0.10264257018095489,0.0019410470911678309,0.37325041531763276,2.5880627882237745e-05,0.2481774329263201,0.24887971742519524,0.29403266471156425,0.002157285840848483,0.002889199641345963,0.0767962285107688,0.0,0.33772440625620054,0.4549869878351389,0.2902541560931798,0.6155127165456326,0.243900048634375,0.48922656247166857,0.009834638595250344,0.012639641940722288,0.30127495136446947,0.06423101283500823,0.3214100798568505,0.39848387118025863
Y56,LONDON,50-59,Not Known (not recorded),31,0,4340.0599999999995,0.0,0.0,140.00193548387094,20.88973,0.0967741935483871,0.0,0.17552061492237447,0.0003624247384111767,0.0031120331950207467,0.28941908713692943,0.0,0.0,0.09647302904564316,0.0,0.6109958506224066,0.0,0.00019269431615998766,0.0,0.0003099697533199969,0.0,0.0,0.16273021814693062,0.0,0.4046920821114369,0.5,0.36526661146076433,0.00048513460301593365,0.24860844044125088,0.2774313142969383,0.0,0.0,0.28316620562471184,0.0,0.5261353158137391,0.0
Y56,LONDON,60+,Female,74705,63193,7896739.86,1.1821720760210783,124.96225626256073,105.70564031858645,20.88973,-0.016545077304062645,-0.03903913408130647,-0.017254336905559494,0.49924483413082416,-2.2147220357857404e-07,0.5043572497775207,0.019985279842821765,0.00425674413263049,0.13973632704569083,0.0023559338595690762,0.32929530082613223,1.338598783846066e-05,0.47983453981385726,0.47592616302276713,0.5736669317715006,0.0021811292915518052,0.0029477312306098228,0.0791215024831459,0.0,0.35661723993160976,0.4804804329593468,0.29820052159424254,0.6802509787240747,0.24390210411520435,0.48346671280448733,0.019985279842821765,0.027718916204835013,0.4101519969767037,0.0779599931711949,0.28355984237805837,0.2061039738955691
Y56,LONDON,60+,Indeterminate (unable to be classified as either male or female),13,12,952.25,1.0833333333333333,79.35416666666667,73.25,20.88973,-0.5384615384615384,-0.5833333333333334,-0.2880021002887897,8.687748937421476e-05,-0.043209876543209874,1.0432098765432098,0.0,0.0,0.0,0.0,0.0,0.0,7.707772646399507e-05,9.037573712710594e-05,6.38564672831172e-05,0.001998769987699877,0.0018718832578604157,0.0,0.0,0.13519813519813517,0.20833333333333331,0.2040078183512047,0.00010968017766353997,0.17856067449563384,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Y56,LONDON,60+,Male,74867,64124,7938176.76,1.1675347763707815,123.79416068866571,106.03038401431873,20.88973,-0.02946558563853233,-0.05671823342274344,-0.014377416055421742,0.5003274613061028,-3.93572565153919e-07,0.5213380442856104,0.018499479678603426,0.004247533962307501,0.11941180384600335,0.001709699204953963,0.33479383259508655,0.0,0.4808750891211212,0.4829378139615451,0.5766771866624719,0.0021541232036361283,0.0029201770562015694,0.07991317409634015,0.0,0.3511358121533499,0.4716408832886283,0.29920139764398174,0.681726141932511,0.2439018438658771,0.4997441607944904,0.018499479678603426,0.027658941742790613,0.3504957575850284,0.056575500963931144,0.28829468917910234,0.0
Y56,LONDON,60+,Not Known (not recorded),51,5,6940.8,10.2,1388.16,136.09411764705882,20.88973,0.27450980392156865,-0.2,0.17298582295988932,0.00034082707369884253,0.005353728489483748,0.17552581261950287,0.0,0.0,0.11701720841300191,0.019502868068833654,0.6826003824091779,0.0,0.00032115719359997945,3.7656557136294144e-05,0.0004989049850855193,0.018819188191881917,0.03274526811108236,0.15320360226001664,0.0,0.4800950683303624,0.4,0.3643847614904388,0.00045570611544487697,0.25199832113043885,0.16825551268851754,0.0,0.0,0.3434671765455704,0.6453676342777682,0.5877947737412366,0.0
Y58,SOUTH WEST,18-29,Female,1452,1202,126741.27,1.2079866888519135,105.44198835274543,87.28737603305785,25.74357,-0.08608815426997245,-0.08652246256239601,-0.003032556009577668,0.7163295510606809,-5.9292877881811734e-05,0.2927170795269282,0.012397429250552252,0.004821222486325876,0.08058329012858964,0.0027549842779005006,0.6067852872075853,0.0,0.009319981758271404,0.009052636335565111,0.009202016239985478,0.0022287577285090656,0.002487268167052985,0.034220809441876776,0.5326164245270593,0.32711411637031473,0.456738768718802,0.3031482558646328,0.9760456851947361,0.2438127766236909,0.28059270345184834,0.012397429250552252,0.03139466642566321,0.2365268793589159,0.09116493428688931,0.5225095528731986,0.0
Y58,SOUTH WEST,18-29,Male,570,496,48988.229999999996,1.1491935483870968,98.76659274193547,85.94426315789472,25.74357,-0.23508771929824562,-0.2399193548387097,-0.16157962841278392,0.2812037493833251,-0.00041260476774046545,0.32996064859006174,0.03861241632436893,0.0,0.0842452719804413,0.0,0.5475942678728685,0.0,0.003654768863167766,0.003735530467920379,0.0035535128782984435,0.0021202832996071895,0.0023298024433442525,0.03094652159408758,0.5326164245270593,0.26390217969165336,0.38004032258064513,0.24798998916534587,0.3831531471790262,0.2432785001073193,0.31629363947686395,0.03861241632436893,0.0,0.24727547423888788,0.0,0.4715395084460812,0.0
Y58,SOUTH WEST,18-29,Not Known (not recorded),5,3,2417.25,1.6666666666666667,805.75,483.45,25.74357,0.2,0.0,-0.5222877236529113,0.00246669955599408,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.9615384615384615,0.0,2.5692575487998355e-05,2.2593934281776484e-05,0.0001702839127549792,0.003075030750307503,0.01900681461827499,1.0,0.5326164245270593,0.4484848484848485,0.5,0.1225002338752042,0.0033523716927722656,0.30206378986866794,0.0,0.0,0.0,0.0,0.0,0.827991452991453,0.0
Y58,SOUTH WEST,30-39,Female,6345,5377,537303.3200000001,1.1800260368235076,99.92622652036452,84.6813743104807,25.74357,-0.13443656422379827,-0.1480379393713967,-0.019152533805300305,0.6699398162812797,-2.118824471215434e-05,0.35272614961255566,0.012766227935038878,0.00047282325685329176,0.07864626838993087,0.004255409311679626,0.5511543097386538,0.0,0.04074842472396539,0.04049586154437072,0.039028002717248884,0.002177169809637468,0.0023571570126916814,0.027867806705218687,0.5326164245270593,0.3066026697232371,0.4259810303143017,0.29754014200314294,0.9128360858439052,0.24387039826409385,0.33811619075286403,0.012766227935038878,0.003078913796097612,0.23084136184822301,0.14081536267739853,0.47460510005272966,0.0
Y58,SOUTH WEST,30-39,Male,3108,2648,265137.96,1.1737160120845922,100.12762839879154,85.30822393822395,25.74357,-0.10167310167310167,-0.11442598187311179,-0.011140954693926187,0.328159645232816,-3.271442337515949e-05,0.4520739909153289,0.029280237134017745,0.0048264127143985295,0.06917858223971225,0.0,0.44467349141991785,0.0,0.019956708010302724,0.01994291265938138,0.01925608189081223,0.0021655276975730484,0.0023619078760699435,0.029395962794305088,0.5326164245270593,0.32050232050232047,0.4427870090634441,0.3003273572484916,0.4471341847495105,0.24385296843294488,0.4333490327117354,0.029280237134017745,0.03142846396964219,0.20305194972211837,0.0,0.38291328427826266,0.0
Y58,SOUTH WEST,30-39,Not Known (not recorded),18,0,1362.97,0.0,0.0,75.72055555555556,25.74357,0.1111111111111111,0.0,0.6849233658847956,0.0019005384859043396,0.006134969325153374,0.27607361963190186,0.0,0.0,0.11042944785276074,0.0,0.6073619631901841,0.0,0.00010919344582399301,0.0,9.369392830987703e-05,0.0,0.0,0.006022807302670803,0.5326164245270593,0.41077441077441074,0.5,0.5424869938307351,0.0025809334731189608,0.2531797097112075,0.2646386176353142,0.0,0.0,0.3241308793456033,0.0,0.5230061349693252,0.0
Y58,SOUTH WEST,40-49,Female,16393,13869,1424784.66,1.1819886076862067,102.73160718148388,86.91421094369548,25.743569999999995,-0.14262185078997133,-0.15754560530679934,-0.0749516562032609,0.5766700671896436,-8.700243496297267e-06,0.37052722779716935,0.019154683820927096,0.005978213421818011,0.08613507501639828,0.0027450979998143925,0.5154684021873692,0.0,0.10528817434981726,0.10445175818465269,0.1035006115364605,0.0021807907890889424,0.002423333060050775,0.03331109445074471,0.5326164245270589,0.30313012390728483,0.4212271973466003,0.27812771875141834,0.7857488433823963,0.24388928255861533,0.35517994617243454,0.019154683820927096,0.038928719164426695,0.2528223961129468,0.09083778835749445,0.4438755685502347,0.0
Y58,SOUTH WEST,40-49,Male,11968,10184,1031249.01,1.1751767478397486,101.26168597800472,86.16719669117647,25.74357,-0.21131350267379678,-0.22761194029850745,-0.1414190836411082,0.42100819643296866,-1.765685442893987e-05,0.4467826212567373,0.018299119890635023,0.0010026915008567135,0.06534206280582916,0.003927208378355461,0.4646639530220153,0.0,0.07686576271621907,0.07669887557520391,0.07491153718041356,0.002168222781992156,0.0023886591291565765,0.03148999680930393,0.5326164245270593,0.2739882109868741,0.38619402985074625,0.25500380965703545,0.5736475125272066,0.24387573841525378,0.42827683221060026,0.018299119890635023,0.006529291126166952,0.19179105471710967,0.1299548954292171,0.40012729288006876,0.0
Y58,SOUTH WEST,40-49,Not Known (not recorded),66,0,5218.6900000000005,0.0,0.0,79.07106060606061,25.74357,0.10606060606060606,0.0,0.24063701810224392,0.002321736377387695,0.0016044006417602567,0.3781801512720605,0.03025441210176484,0.01512720605088242,0.04538161815264726,0.0,0.5294522117808846,0.0,0.0004175043516799733,0.0,0.0003737993413165445,0.0,0.0,0.01419078646041105,0.5326164245270593,0.4086317722681359,0.5,0.3879205014295386,0.003154848156931718,0.24632860584851551,0.3625158846513243,0.03025441210176484,0.09850480646074612,0.1332034532813813,0.0,0.45591718236687295,0.0
Y58,SOUTH WEST,50-59,Female,40304,34131,3510927.4400000004,1.1808619729864347,102.86623421522957,87.111141325923,25.74357,-0.189410480349345,-0.20509214497084763,-0.13302975865545102,0.526994338315093,-4.699567549044559e-06,0.4244015578131929,0.020320659213622038,0.0029773859653658666,0.08252321434005727,0.004962309942276444,0.46481957229303456,0.0,0.2588719674731994,0.2570511903237711,0.25505204291186573,0.0021787121272812448,0.002426508773451969,0.0337911782689493,0.5326164245270593,0.28328040227603546,0.3974539275145762,0.25792244207308573,0.7180618230846401,0.24389533236126731,0.406822795063534,0.020320659213622038,0.01938803684505891,0.24222091616479774,0.16420734718078417,0.4002612983634465,0.0
Y58,SOUTH WEST,50-59,Male,35974,30934,3120926.05,1.162927523113726,100.88983157690566,86.75504670039473,25.74357,-0.21332073163951742,-0.2307816641882718,-0.16346436981420948,0.4703774892454138,-5.929893717929167e-06,0.4717879758202085,0.02032035177495713,0.0035859444308747874,0.06557552645297382,0.0028909939597750226,0.43584513745492864,0.0,0.2310597545074412,0.2329735876908246,0.22671972095406676,0.002145622736372188,0.0023798874659028634,0.032923078255472284,0.5326164245270593,0.2731366593044471,0.3846091679058641,0.2473342907200625,0.6409169900042408,0.2438934718680363,0.4522464620288389,0.02032035177495713,0.023350826382225822,0.192476313755488,0.09566561830528257,0.3753110905861886,0.0
Y58,SOUTH WEST,50-59,Not Known (not recorded),201,0,16041.900000000001,0.0,0.0,79.81044776119404,25.74357,-0.13432835820895522,0.0,-0.038239859368279464,0.0026281724394931942,-0.0006687472135532769,0.48788824491009064,0.02489225739337197,0.009956902957348789,0.05476296626541834,0.0,0.4231683756873235,0.0,0.0012846287743999178,0.0,0.0011600700526513646,0.0,0.0,0.01599329049535359,0.5326164245270593,0.30664857530529166,0.5,0.2908996927156187,0.0035723909776536823,0.2428911627502365,0.4676798560676609,0.02489225739337197,0.06483700925755947,0.16073944727905198,0.0,0.3643949901751953,0.0
Y58,SOUTH WEST,60+,Female,71441,60839,6290326.03,1.1742632193165568,103.39298854353294,88.04924385156983,25.74357,-0.17182010330202543,-0.1884153256956886,-0.1343224367020607,0.44630262442760493,-2.4050687496141773e-06,0.5011979971709754,0.027631258627478786,0.0042832650152018785,0.09003255090777282,0.006760839876936298,0.37009649347038454,0.0,0.45886939821565065,0.4581974559229999,0.45696623532264735,0.0021665373050120972,0.002438934366833832,0.036078117629375496,0.5326164245270593,0.29074298647792857,0.4057923371521557,0.2574727214988081,0.6081131258132596,0.2438988020911591,0.4804383168147811,0.027631258627478786,0.027891613951932234,0.26426220960892577,0.22372233774589206,0.31869420271060894,0.0
Y58,SOUTH WEST,60+,Male,88090,75305,7695126.73,1.1697762432773389,102.18613279330722,87.35528130321264,25.74357,-0.2134635032353275,-0.22894894097337495,-0.1754464750705932,0.5503114204144359,-2.4232491827742904e-06,0.5290284133075084,0.02551941704466072,0.0030764065921276935,0.07742100722623936,0.006811232307293786,0.35814594677135275,0.0,0.5658083205405718,0.567145407029726,0.5590203990756054,0.0021582587514342045,0.002410465879690749,0.034386351299884536,0.5326164245270593,0.27307608953652773,0.38552552951331254,0.2431657359348328,0.7498331497485802,0.24389877459879677,0.5071159938213986,0.02551941704466072,0.02003283586756092,0.22724499343257296,0.22538986907772168,0.30840345416422044,0.0
Y58,SOUTH WEST,60+,Not Known (not recorded),542,1,42392.69,542.0,42392.69,78.21529520295203,25.743569999999995,-0.13653136531365315,-1.0,-0.08837773682207946,0.0033859551579591813,-0.0002519663590861112,0.5056624331778405,0.02399128332595594,0.007381933331063366,0.14025673329020397,0.0018454833327658416,0.32111409990125644,0.0,0.0034749208347517775,7.531311427258829e-06,0.003074368527644871,1.0,1.0,0.012104571435768003,0.5326164245270589,0.30571396623057134,0.0,0.273456807303646,0.004604928504694851,0.2435214167252844,0.48471783535390633,0.02399128332595594,0.04806941292639498,0.4116794856758765,0.0610687211933424,0.2765149193594153,0.0
Y59,SOUTH EAST,18-29,Female,1936,1608,193812.83,1.2039800995024876,120.53036691542287,100.10993285123966,24.27609,0.0490702479338843,0.04477611940298507,0.10565198392696704,0.663923182441701,2.534556003149253e-05,0.38945293876432663,0.005165158339049424,0.0015495475017148273,0.11156742012346757,0.0,0.49223958971141013,0.0,0.012428783392319204,0.012110348775032196,0.01407454511002829,0.002221365497237062,0.002843187514531936,0.0654800898372493,0.37158846508361487,0.38445404457801147,0.5223880597014925,0.3409594292218016,0.9046379571792573,0.243940766456633,0.37332175195160305,0.005165158339049424,0.010090288731754788,0.3274710386957335,0.0,0.4238729800292699,0.0
Y59,SOUTH EAST,18-29,Male,975,831,94928.40000000001,1.1732851985559567,114.23393501805056,97.36246153846155,24.27609,-0.13025641025641024,-0.11793020457280386,0.004400474462858279,0.3343621399176955,-0.00013361416857268502,0.49852813998556544,0.010257780658139207,0.0,0.07283024267278837,0.0010257780658139207,0.4174916727862657,0.0,0.0062561421313276,0.006258519796052087,0.006890915566109414,0.002164732838664127,0.0026946611554503983,0.05878220755353863,0.37158846508361487,0.30837606837606835,0.44103489771359805,0.30573419498648474,0.4555855631820723,0.24370038833045107,0.4778790454299503,0.010257780658139207,0.0,0.21377024932661032,0.03394392872329702,0.3595067182326177,0.0
Y59,SOUTH EAST,18-29,Not Known (not recorded),5,0,732.5,0.0,0.0,146.5,24.27609,0.8,0.0,1.8252559726962458,0.0017146776406035665,0.13793103448275862,0.1724137931034483,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,2.5692575487998355e-05,0.0,4.78923504623379e-05,0.0,0.0,0.17857142857142858,0.37158846508361487,0.703030303030303,0.5,0.9392068392305866,0.0023276837052051053,0.4524810765349033,0.1652723933891043,0.0,0.0,0.0,0.0,0.5938697318007664,0.0
Y59,SOUTH EAST,30-39,Female,8847,7440,855821.71,1.1891129032258065,115.02979973118279,96.73580987905504,24.276090000000003,0.02622357861421951,0.006586021505376344,0.07487838792965423,0.6437459070072037,2.9641122283926155e-06,0.4575548775035266,0.010964136145711975,0.004634325587362794,0.1195882066202399,0.00022606466279818507,0.4070294253681322,0.0,0.05681913069170837,0.05603295701880569,0.06216731915650504,0.0021939352458040713,0.0027134347863082713,0.05725453407863247,0.37158846508361526,0.3747615181999719,0.5032930107526882,0.3302533455988942,0.8771448597888349,0.24390692134044292,0.4386029003288243,0.010964136145711975,0.030177637795356545,0.35101353239459304,0.007480685205321761,0.35049756073366944,0.0
Y59,SOUTH EAST,30-39,Male,4878,4163,482863.74,1.1717511410040835,115.98936824405476,98.98805658056581,24.27609,-0.05740057400574006,-0.07926975738650012,-0.020095503547232628,0.35494433529796987,-1.176737381298718e-05,0.503695964009319,0.013530294515512844,0.007790169569537698,0.07667166892123944,0.0018450401612062968,0.3964786301969976,0.0,0.031325672663742,0.031352849471678504,0.0350731457671048,0.002161902474177276,0.0027360700216017136,0.06274514037193031,0.37158846508361487,0.33928460496726176,0.46036512130674995,0.29721208437504254,0.48363039529707197,0.2438846444591121,0.4828328175710632,0.013530294515512844,0.05072775125575431,0.2250455467410454,0.06105405624355383,0.34141215378074796,0.0
Y59,SOUTH EAST,30-39,Not Known (not recorded),18,0,1703.04,0.0,0.0,94.61333333333333,24.27609,-0.3888888888888889,0.0,-0.3326639421270199,0.0013097576948264572,-0.022082018927444796,0.22712933753943218,0.0,0.0,0.34069400630914826,0.0,0.45425867507886436,0.0,0.00010919344582399301,0.0,0.00011839889853623615,0.0,0.0,0.0520802860393304,0.37158846508361487,0.19865319865319864,0.5,0.18847003675704482,0.0017759489806277108,0.21051011771947373,0.21772161349933736,0.0,0.0,1.0,0.0,0.39116719242902215,0.0
Y59,SOUTH EAST,40-49,Female,25205,21434,2454888.78,1.1759354296911448,114.53246150975086,97.39689664749056,24.276090000000003,-0.10906566157508431,-0.12872072408323224,-0.07795922632389073,0.5835166107188332,-4.327162607416657e-06,0.46122000806448366,0.01729822997988085,0.006387649143946828,0.11446191167879874,0.005435452998265313,0.395201075297232,0.0,0.16188891814987763,0.16142612913186574,0.17833429758536176,0.002169622564005802,0.0027017030886634192,0.058866154674526,0.37158846508361526,0.317366082968146,0.4356396379583839,0.27708139003455234,0.7950777881473545,0.2438958955102034,0.4421162207482033,0.01729822997988085,0.041594868249112585,0.33596690742758517,0.17986408103350673,0.34031203706150537,0.0
Y59,SOUTH EAST,40-49,Male,17920,15317,1725113.52,1.1699418946268851,112.62737611803878,96.26749553571429,24.276090000000003,-0.09860491071428572,-0.12260886596592022,-0.061510978129717474,0.41486283134622065,-5.502536455993397e-06,0.5177483846279709,0.014564812285826732,0.005189760699547456,0.10630638852298821,0.0030692133169366678,0.35312694308318604,0.0,0.11509631504236063,0.11535709713132347,0.12531851827453316,0.0021585643812304153,0.002656764081685752,0.0561128608866755,0.37158846508361526,0.32180397727272725,0.4386955670170399,0.28280370862977056,0.5652739775879551,0.24389411811560316,0.4963031852646822,0.014564812285826732,0.03379450055528844,0.3120289366832154,0.10156305885135884,0.3040815343216325,0.0
Y59,SOUTH EAST,40-49,Not Known (not recorded),70,2,5332.93,35.0,2666.465,76.18471428571429,24.27609,-0.32857142857142857,-1.0,-0.11215973207973859,0.0016205579349461744,-0.004716013942997744,0.48800492105802745,0.014353085913471396,0.014353085913471396,0.07176542956735697,0.014353085913471396,0.40188640557719907,0.0,0.00044319692716797166,1.5062622854517658e-05,0.00038209850266173595,0.06457564575645756,0.06289916964457787,0.007154349794525336,0.37158846508361487,0.2242424242424242,0.0,0.2651830901218672,0.002199438331225007,0.2367709057447351,0.4677916994757423,0.014353085913471396,0.09346391827184021,0.21064482567455706,0.4749566611366899,0.3460688492470326,0.0
Y59,SOUTH EAST,50-59,Female,58000,49308,5564855.23,1.1762797112030503,112.85907418674455,95.94577982758622,24.27609,-0.10182758620689655,-0.12304291392877424,-0.07727598153528252,0.5090398455327365,-1.7556511203553855e-06,0.5059836469498867,0.018741412213668412,0.008931050162539316,0.10782777551451908,0.0035517303735194965,0.3549661404369874,0.0,0.3725359214321042,0.37135390385527833,0.40426316091416403,0.0021702577697473254,0.002662229601064347,0.05532857100825505,0.37158846508361487,0.32043678160919536,0.4384785430356129,0.27731908977696773,0.6935974388686718,0.2438997841373302,0.4850257444135009,0.018741412213668412,0.05815689723488837,0.31649448924169027,0.11752998690555426,0.30566528759851697,0.0
Y59,SOUTH EAST,50-59,Male,55746,47696,5387899.0600000005,1.1687772559543776,112.96333151626972,96.65086391848743,24.27609,-0.15003767086427724,-0.16865145924186514,-0.12485070015398556,0.48925750394944706,-2.691459022791236e-06,0.5487403998803771,0.017812985193893904,0.008897523319407227,0.09107404413836793,0.0017221012876272052,0.33175563763934934,0.0,0.3580581551446171,0.3592134298345371,0.39140787549874795,0.0021564156013918405,0.0026646889243468557,0.05704744982566414,0.37158846508361487,0.2999840184212157,0.41567427037906746,0.2607679231238212,0.6666424693770967,0.24389836901318504,0.5260115075776397,0.017812985193893904,0.05793857832108118,0.2673191851098392,0.05698589715420934,0.2856784657449953,0.0
